gene,snp
RP13-395E19.4,rs13209234
RNU6-18P,rs13209234
RP13-395E19.2,rs13209234
RP11-717I24.1,rs13209234
DNM1P31,rs13209234
AC139426.1,rs13209234
RN7SL185P,rs13209234
RP13-395E19.3,rs13209234
ULK4P1,rs13209234
DNM1P32,rs13209234
ACO1,rs13218331
DDX58,rs13218331
TOPORS,rs13218331
NDUFB6,rs13218331
GVQW1,rs13218331
TAF1L,rs13218331
TMEM215,rs13218331
SLC25A5P8,rs13218331
AL353671.2,rs13218331
AL353671.1,rs13218331
TOPORS-AS1,rs13218331
AL353671.3,rs13218331
AL353671.4,rs13218331
RP11-205M20.7,rs13218331
AL589642.1,rs13218331
RP11-555J4.4,rs13218331
RP11-555J4.3,rs13218331
RP11-555J4.2,rs13218331
AL157884.1,rs13218331
PLCB4,rs13265179
DENND1A,rs13273254
AL161790.1,rs13273254
RP11-417B4.2,rs13273254
RP11-417B4.3,rs13273254
RP11-151E14.1,rs13277801
NDUFV2,rs13279173
ANKRD12,rs13279173
TWSG1,rs13279173
RP11-21J18.1,rs13279173
RP11-143J12.3,rs13279173
RP11-143J12.2,rs13279173
RP11-888D10.4,rs13279173
LCN1P1,rs13295207
ABO,rs13295207
RP11-430N14.4,rs13295207
LCN1P2,rs13295207
RP11-244N20.7,rs13295207
SNORD24,rs13295207
SNORD36B,rs13295207
SNORD36A,rs13295207
SNORD36C,rs13295207
RALGDS,rs13295207
GBGT1,rs13295207
OBP2B,rs13295207
RPL7A,rs13295207
SURF2,rs13295207
SMARCE1P5,rs13344267
LINC00407,rs13344267
TSC22D1,rs13344267
SMARCE1P5,rs13344893
LINC00407,rs13344893
TSC22D1,rs13344893
RP11-665J16.1,rs13354746
RP11-60L3.2,rs13354746
CTD-2311M21.2,rs13354746
CTD-2311M21.3,rs13354746
UBL7-AS1,rs13354746
RP11-10O17.1,rs13354746
RP11-10O17.3,rs13354746
CTD-3154N5.1,rs13354746
RP11-414J4.2,rs13354746
STRA6,rs13354746
CCDC33,rs13354746
CYP11A1,rs13354746
SEMA7A,rs13354746
UBL7,rs13354746
ARID3B,rs13354746
CLK3,rs13354746
EDC3,rs13354746
CYP1A1,rs13354746
CYP1A2,rs13354746
CSK,rs13354746
LMAN1L,rs13354746
CPLX3,rs13354746
RP11-665J16.1,rs13358429
RP11-60L3.2,rs13358429
CTD-2311M21.2,rs13358429
CTD-2311M21.3,rs13358429
UBL7-AS1,rs13358429
RP11-10O17.1,rs13358429
RP11-10O17.3,rs13358429
CTD-3154N5.1,rs13358429
RP11-414J4.2,rs13358429
STRA6,rs13358429
CCDC33,rs13358429
CYP11A1,rs13358429
SEMA7A,rs13358429
UBL7,rs13358429
ARID3B,rs13358429
CLK3,rs13358429
EDC3,rs13358429
CYP1A1,rs13358429
CYP1A2,rs13358429
CSK,rs13358429
LMAN1L,rs13358429
CPLX3,rs13358429
MYO16,rs1337247
MYO16-AS2,rs1337248
MYO16-AS1,rs1337248
LINC00370,rs1337248
MYO16,rs1337248
RN7SKP140,rs13387827
RP5-984P4.1,rs13387827
GSTM3P1,rs13387827
NKX2-2-AS1,rs13387827
RP5-984P4.4,rs13387827
NKX2-4,rs13387827
NKX2-2,rs13387827
POTEB2,rs13392272
IGHD5OR15-5B,rs13392272
IGHD4OR15-4B,rs13392272
IGHD3OR15-3B,rs13392272
IGHD2OR15-2B,rs13392272
IGHD1OR15-1B,rs13392272
RP11-810K23.7,rs13392272
RNU6-749P,rs13392272
RP11-810K23.9,rs13392272
RP11-810K23.10,rs13392272
RP11-810K23.5,rs13392272
NF1P1,rs13392272
MIR5701-1,rs13392272
CT60,rs13392272
OR11J2P,rs13392272
OR11J5P,rs13392272
KIAA0125P2,rs13392272
RP11-810K23.6,rs13392272
RP11-854K16.2,rs13392272
BMS1P16,rs13392272
IFT88,rs13393101
IL17D,rs13393101
N6AMT2,rs13393101
XPO4,rs13393101
AL161772.1,rs13393101
AL512652.1,rs13393101
RANP8,rs13393101
RPSAP54,rs13393101
RNF165,rs13395550
LOXHD1,rs13395550
XPO4,rs13396400
LATS2,rs13396400
CNOT4P1,rs13396400
HNRNPA1P30,rs13396400
PPIAP27,rs13396400
RPSAP54,rs13396400
RNU6-51P,rs13396400
LATS2-AS1,rs13396400
N6AMT2,rs13398007
XPO4,rs13398007
CNOT4P1,rs13398007
HNRNPA1P30,rs13398007
RPSAP54,rs13398007
LATS2-AS1,rs13398007
IGHD5OR15-5B,rs13411597
IGHD4OR15-4B,rs13411597
IGHD3OR15-3B,rs13411597
IGHD2OR15-2B,rs13411597
IGHD1OR15-1B,rs13411597
OR11J5P,rs13411597
KIAA0125P2,rs13411597
RP11-810K23.6,rs13411597
RP11-854K16.2,rs13411597
RN7SL400P,rs13411597
RP11-854K16.3,rs13411597
BMS1P16,rs13411597
IFNA21,rs13412147
IFNA4,rs13412147
IFNA7,rs13412147
IFNA10,rs13412147
IFNA16,rs13412147
IFNA17,rs13412147
IFNA14,rs13412147
IFNA5,rs13412147
KLHL9,rs13412147
IFNA6,rs13412147
IFNA13,rs13412147
IFNA2,rs13412147
IFNA8,rs13412147
IFNA1,rs13412147
IFNE,rs13412147
IFNWP15,rs13412147
IFNWP9,rs13412147
IFNWP18,rs13412147
IFNWP5,rs13412147
IFNA22P,rs13412147
IFNA20P,rs13412147
RP11-354P17.15,rs13412147
IFNA11P,rs13412147
IFNA12P,rs13412147
IFNWP2,rs13412147
IFNWP19,rs13412147
MIR31HG,rs13412147
POTEB2,rs13414987
IGHD5OR15-5B,rs13414987
IGHD4OR15-4B,rs13414987
IGHD3OR15-3B,rs13414987
IGHD2OR15-2B,rs13414987
IGHD1OR15-1B,rs13414987
RP11-810K23.7,rs13414987
RNU6-749P,rs13414987
RP11-810K23.9,rs13414987
RP11-810K23.10,rs13414987
RP11-810K23.5,rs13414987
NF1P1,rs13414987
MIR5701-1,rs13414987
CT60,rs13414987
OR11J2P,rs13414987
OR11J5P,rs13414987
KIAA0125P2,rs13414987
RP11-810K23.6,rs13414987
RP11-854K16.2,rs13414987
BMS1P16,rs13414987
IFNA21,rs13420469
IFNA4,rs13420469
IFNA7,rs13420469
IFNA10,rs13420469
IFNA16,rs13420469
IFNA17,rs13420469
IFNA14,rs13420469
IFNA5,rs13420469
KLHL9,rs13420469
IFNA6,rs13420469
IFNA13,rs13420469
IFNA2,rs13420469
IFNA8,rs13420469
IFNA1,rs13420469
IFNE,rs13420469
IFNWP15,rs13420469
IFNWP9,rs13420469
IFNWP18,rs13420469
IFNWP5,rs13420469
IFNA22P,rs13420469
IFNA20P,rs13420469
RP11-354P17.15,rs13420469
IFNA11P,rs13420469
IFNA12P,rs13420469
IFNWP2,rs13420469
IFNWP19,rs13420469
MIR31HG,rs13420469
RP11-665J16.1,rs13436857
RP11-60L3.2,rs13436857
CTD-2311M21.2,rs13436857
CTD-2311M21.3,rs13436857
UBL7-AS1,rs13436857
RP11-10O17.1,rs13436857
RP11-10O17.3,rs13436857
CTD-3154N5.1,rs13436857
RP11-414J4.2,rs13436857
STRA6,rs13436857
CCDC33,rs13436857
CYP11A1,rs13436857
SEMA7A,rs13436857
UBL7,rs13436857
ARID3B,rs13436857
CLK3,rs13436857
EDC3,rs13436857
CYP1A1,rs13436857
CYP1A2,rs13436857
CSK,rs13436857
LMAN1L,rs13436857
CPLX3,rs13436857
ARHGAP11B,rs13437082
FAN1,rs13437082
MTMR10,rs13437082
TRPM1,rs13437082
GOLGA8UP,rs13437082
RN7SL82P,rs13437082
AC004460.1,rs13437082
HERC2P10,rs13437082
RP11-540B6.2,rs13437082
RP11-540B6.3,rs13437082
RP11-540B6.6,rs13437082
RNU6-466P,rs13437082
RP11-348B17.1,rs13437082
MIR211,rs13437082
RP11-16E12.1,rs13437082
POTEB2,rs1344063
IGHD5OR15-5B,rs1344063
IGHD4OR15-4B,rs1344063
IGHD3OR15-3B,rs1344063
IGHD2OR15-2B,rs1344063
IGHD1OR15-1B,rs1344063
RP11-810K23.7,rs1344063
RNU6-749P,rs1344063
RP11-810K23.9,rs1344063
RP11-810K23.10,rs1344063
RP11-810K23.5,rs1344063
NF1P1,rs1344063
MIR5701-1,rs1344063
CT60,rs1344063
OR11J2P,rs1344063
OR11J5P,rs1344063
KIAA0125P2,rs1344063
RP11-810K23.6,rs1344063
RP11-854K16.2,rs1344063
BMS1P16,rs1344063
RP11-409O11.3,rs1345704
AL138751.1,rs1345704
TMEM2,rs1345704
ABHD17B,rs1345704
C9orf85,rs1345704
DNM1P33,rs1363578
RN7SL429P,rs1363578
RP11-247C2.1,rs1363578
RP11-665J16.1,rs1363578
RP11-60L3.1,rs1363578
RP11-60L3.2,rs1363578
CTD-2311M21.2,rs1363578
CTD-2311M21.3,rs1363578
STOML1,rs1363578
PML,rs1363578
GOLGA6A,rs1363578
ISLR2,rs1363578
RP11-247C2.2,rs1363578
ISLR,rs1363578
STRA6,rs1363578
CCDC33,rs1363578
DNM1P33,rs1363579
RN7SL429P,rs1363579
RP11-247C2.1,rs1363579
RP11-665J16.1,rs1363579
RP11-60L3.1,rs1363579
RP11-60L3.2,rs1363579
CTD-2311M21.2,rs1363579
CTD-2311M21.3,rs1363579
STOML1,rs1363579
PML,rs1363579
GOLGA6A,rs1363579
ISLR2,rs1363579
RP11-247C2.2,rs1363579
ISLR,rs1363579
STRA6,rs1363579
CCDC33,rs1363579
NPC1,rs1367113
ANKRD29,rs1367113
LAMA3,rs1367113
RPS10P27,rs1367113
RPL23AP77,rs1367113
AC010754.1,rs1367113
NPC1,rs1367115
ANKRD29,rs1367115
LAMA3,rs1367115
RPS10P27,rs1367115
RPL23AP77,rs1367115
AC010754.1,rs1367115
AP000946.2,rs1367117
AP000946.2,rs1367119
AP000946.2,rs1367120
RP11-102J14.1,rs1373641
PA2G4P2,rs1373641
RNU4ATAC3P,rs1386585
FABP5P4,rs1386585
GPC5,rs1386585
SNORA81,rs13964
ABHD3,rs13964
MIB1,rs13964
RP11-595B24.2,rs13964
GATA6,rs13964
AC091038.1,rs13964
RN7SL233P,rs13964
MIR1-2,rs13964
RP11-268I9.1,rs13964
RP11-268I9.3,rs13964
RNU6-1038P,rs13964
RP11-268I9.4,rs13964
RNA5SP451,rs13964
RP11-595B24.1,rs13964
AC091043.1,rs13964
RNU6ATAC20P,rs13964
GATA6-AS1,rs13964
RP11-627G18.2,rs13964
RNU6-702P,rs13964
RP11-627G18.1,rs13964
RP11-627G18.4,rs13964
MYO16-AS2,rs14000
MYO16-AS1,rs14000
LINC00370,rs14000
MYO16,rs14000
IGHD5OR15-5B,rs140053693
IGHD4OR15-4B,rs140053693
IGHD3OR15-3B,rs140053693
IGHD2OR15-2B,rs140053693
IGHD1OR15-1B,rs140053693
OR11J5P,rs140053693
KIAA0125P2,rs140053693
RP11-810K23.6,rs140053693
RP11-854K16.2,rs140053693
RN7SL400P,rs140053693
RP11-854K16.3,rs140053693
BMS1P16,rs140053693
TUSC1,rs1408272
RP11-33G16.1,rs1408272
RP11-477G9.1,rs1408272
DNM1P33,rs1422697
RN7SL429P,rs1422697
RP11-247C2.1,rs1422697
RP11-665J16.1,rs1422697
RP11-60L3.1,rs1422697
RP11-60L3.2,rs1422697
CTD-2311M21.2,rs1422697
CTD-2311M21.3,rs1422697
STOML1,rs1422697
PML,rs1422697
GOLGA6A,rs1422697
ISLR2,rs1422697
RP11-247C2.2,rs1422697
ISLR,rs1422697
STRA6,rs1422697
CCDC33,rs1422697
RP11-409O11.3,rs1422701
AL138751.1,rs1422701
TMEM2,rs1422701
ABHD17B,rs1422701
C9orf85,rs1422701
RP11-665J16.1,rs1423527
RP11-60L3.2,rs1423527
CTD-2311M21.2,rs1423527
CTD-2311M21.3,rs1423527
UBL7-AS1,rs1423527
RP11-10O17.1,rs1423527
RP11-10O17.3,rs1423527
CTD-3154N5.1,rs1423527
RP11-414J4.2,rs1423527
STRA6,rs1423527
CCDC33,rs1423527
CYP11A1,rs1423527
SEMA7A,rs1423527
UBL7,rs1423527
ARID3B,rs1423527
CLK3,rs1423527
EDC3,rs1423527
CYP1A1,rs1423527
CYP1A2,rs1423527
CSK,rs1423527
LMAN1L,rs1423527
CPLX3,rs1423527
AL138751.1,rs1427924
HSPB1P1,rs1427924
BTF3P4,rs1427924
RP11-63P12.7,rs1427924
RP11-63P12.2,rs1427924
RNA5SP285,rs1427924
RP11-63P12.6,rs1427924
RP11-217F16.1,rs1427924
RP11-313E4.1,rs1427924
ABHD17B,rs1427924
C9orf85,rs1427924
C9orf57,rs1427924
GDA,rs1427924
ZFAND5,rs1427924
TMC1,rs1427924
PLK1S1,rs1429974
RP4-777D9.2,rs1429974
ZNF877P,rs1429974
RP11-227D2.3,rs1429974
RN7SKP140,rs1429974
RP5-984P4.1,rs1429974
GSTM3P1,rs1429974
NKX2-2-AS1,rs1429974
RP5-984P4.4,rs1429974
XRN2,rs1429974
NKX2-4,rs1429974
NKX2-2,rs1429974
PIEZO2,rs1433099
RP11-93H10.1,rs1433099
PIAS2,rs1434961
KATNAL2,rs1434961
RP11-49K24.4,rs1434961
RP11-49K24.8,rs1434961
TCEB3CL2,rs1434961
RP11-49K24.5,rs1434961
TCEB3CL,rs1434961
RNU6-1131P,rs1434961
CTD-2130O13.1,rs1434961
TCEB3C,rs1434961
TCEB3B,rs1434961
HDHD2,rs1434961
IER3IP1,rs1434961
SKOR2,rs1434961
IFNA21,rs145700744
IFNA4,rs145700744
IFNA7,rs145700744
IFNA10,rs145700744
IFNA16,rs145700744
IFNA17,rs145700744
IFNA14,rs145700744
IFNA5,rs145700744
KLHL9,rs145700744
IFNA6,rs145700744
IFNA13,rs145700744
IFNA2,rs145700744
IFNA8,rs145700744
IFNA1,rs145700744
IFNE,rs145700744
IFNWP15,rs145700744
IFNWP9,rs145700744
IFNWP18,rs145700744
IFNWP5,rs145700744
IFNA22P,rs145700744
IFNA20P,rs145700744
RP11-354P17.15,rs145700744
IFNA11P,rs145700744
IFNA12P,rs145700744
IFNWP2,rs145700744
IFNWP19,rs145700744
MIR31HG,rs145700744
NDUFV2,rs1461729
ANKRD12,rs1461729
TWSG1,rs1461729
RP11-21J18.1,rs1461729
RP11-143J12.3,rs1461729
RP11-143J12.2,rs1461729
RP11-888D10.4,rs1461729
H3F3BP1,rs1465457
RPL21P109,rs1465457
DACH1,rs1465457
AC139085.2,rs1469051
RNU6-346P,rs1469051
RPL26P35,rs1469051
RP11-162A12.3,rs1469051
RP11-862L9.3,rs1469051
RP11-751H17.1,rs1469051
RP11-176N18.2,rs1469051
RP11-162A12.2,rs1469051
ZNF236,rs1469051
MBP,rs1469051
GALR1,rs1469051
TMEM241,rs1469513
RIOK3,rs1469513
C18orf8,rs1469513
NPC1,rs1469513
ANKRD29,rs1469513
LAMA3,rs1469513
RPS10P27,rs1469513
RPL23AP77,rs1469513
SNORA81,rs1469712
ABHD3,rs1469712
MIB1,rs1469712
RP11-595B24.2,rs1469712
GATA6,rs1469712
AC091038.1,rs1469712
RN7SL233P,rs1469712
MIR1-2,rs1469712
RP11-268I9.1,rs1469712
RP11-268I9.3,rs1469712
RNU6-1038P,rs1469712
RP11-268I9.4,rs1469712
RNA5SP451,rs1469712
RP11-595B24.1,rs1469712
AC091043.1,rs1469712
RNU6ATAC20P,rs1469712
GATA6-AS1,rs1469712
RP11-627G18.2,rs1469712
RNU6-702P,rs1469712
RP11-627G18.1,rs1469712
RP11-627G18.4,rs1469712
TUBA3C,rs1469713
RP11-408E5.4,rs1469713
LINC00418,rs1469713
GXYLT1P1,rs1469713
CYP4F34P,rs1469713
SNX18P26,rs1469713
LINC00328-2P,rs1469713
ANKRD20A9P,rs1469713
RHOT1P3,rs1469713
RP11-38M15.11,rs1469713
RNU6-55P,rs1469713
RNU6-76P,rs1469713
SNX19P2,rs1469713
LINC00408,rs1469713
RP11-442J17.3,rs1469713
PHF2P2,rs1469713
LINC00442,rs1469713
USP24P1,rs1469713
GTF2IP3,rs1469713
RP11-301J16.7,rs1469713
RNA5SP24,rs1469713
CENPIP1,rs1469713
RNU6-52P,rs1469713
RP11-408E5.6,rs1469713
SMPD4P2,rs1469713
PSPC1P1,rs1469713
RP11-408E5.5,rs1469713
AC007948.1,rs1472257
RP11-453M23.1,rs1472257
RP11-775G23.1,rs1472257
MIR5007,rs1475701
KLF12,rs1477937
RP11-196P2.1,rs149803
MYO16-AS2,rs1525916
MYO16-AS1,rs1525916
LINC00370,rs1525916
LINC01067,rs1525916
LINC00399,rs1525916
MYO16,rs1525916
SMARCE1P5,rs1531517
LINC00407,rs1531517
TSC22D1,rs1531517
RP11-27G24.1,rs1532625
RP11-27G24.3,rs1532625
RAX,rs1532625
CPLX4,rs1532625
LMAN1,rs1532625
THBS1,rs1543324
FSIP1,rs1543324
RP11-624L4.1,rs1543324
RP11-462P6.1,rs1543324
RP11-624L4.2,rs1543324
RP11-27M9.1,rs1543324
CTD-2033D15.1,rs1543324
RP11-37C7.3,rs1543324
SOGA2P1,rs1549292
LINC00348,rs1549292
RABEPKP1,rs1549292
DACH1,rs1549292
IGHV1OR21-1,rs1549926
TPTE,rs1549926
AF254982.2,rs1549926
SLC25A15P4,rs1549926
CYCSP41,rs1549926
BAGE2,rs1549926
VN1R7P,rs1549926
AP003900.6,rs1549926
EIF3FP1,rs1549926
LINC00402,rs1551894
RNY1P5,rs1551894
RPL21P108,rs1551894
LINC00381,rs1551894
LINC00347,rs1551894
KLF12,rs1551894
AL355390.1,rs1551894
SOGA2P1,rs1559401
LINC00348,rs1559401
RABEPKP1,rs1559401
DACH1,rs1559401
CHODL,rs15622
TMPRSS15,rs15622
CHODL-AS1,rs15622
RPL37P3,rs15622
AP000998.2,rs15622
LINC01074,rs1570694
LINC00459,rs1570694
RPL32P28,rs1570694
SQSTM1P1,rs1570694
LINC00448,rs1570694
RP11-380M21.2,rs157580
RP11-380M21.4,rs157580
SMAD2,rs157580
RP11-478K15.6,rs1594895
LINC01071,rs1594895
RP11-71C5.2,rs1594895
SERP2,rs1594895
IGHV1OR21-1,rs1610095
TPTE,rs1610095
AF254982.2,rs1610095
SLC25A15P4,rs1610095
CYCSP41,rs1610095
BAGE2,rs1610095
VN1R7P,rs1610095
AP003900.6,rs1610095
EIF3FP1,rs1610095
IGHD5OR15-5B,rs1652416
IGHD4OR15-4B,rs1652416
IGHD3OR15-3B,rs1652416
IGHD2OR15-2B,rs1652416
IGHD1OR15-1B,rs1652416
OR11J5P,rs1652416
KIAA0125P2,rs1652416
RP11-810K23.6,rs1652416
RP11-854K16.2,rs1652416
RN7SL400P,rs1652416
RP11-854K16.3,rs1652416
BMS1P16,rs1652416
IFT88,rs1652417
IL17D,rs1652417
N6AMT2,rs1652417
XPO4,rs1652417
AL161772.1,rs1652417
AL512652.1,rs1652417
RANP8,rs1652417
RPSAP54,rs1652417
AP000946.2,rs1652418
AP000946.2,rs1652419
AP000946.2,rs1652420
AP000946.2,rs1652421
IGHD5OR15-5B,rs1652422
IGHD4OR15-4B,rs1652422
IGHD3OR15-3B,rs1652422
IGHD2OR15-2B,rs1652422
IGHD1OR15-1B,rs1652422
OR11J5P,rs1652422
KIAA0125P2,rs1652422
RP11-810K23.6,rs1652422
RP11-854K16.2,rs1652422
RN7SL400P,rs1652422
RP11-854K16.3,rs1652422
BMS1P16,rs1652422
LINC00402,rs166183
RNY1P5,rs166183
RPL21P108,rs166183
LINC00381,rs166183
LINC00347,rs166183
KLF12,rs166183
AL355390.1,rs166183
DNM1P33,rs16872436
RN7SL429P,rs16872436
RP11-247C2.1,rs16872436
RP11-665J16.1,rs16872436
RP11-60L3.1,rs16872436
RP11-60L3.2,rs16872436
CTD-2311M21.2,rs16872436
CTD-2311M21.3,rs16872436
STOML1,rs16872436
PML,rs16872436
GOLGA6A,rs16872436
ISLR2,rs16872436
RP11-247C2.2,rs16872436
ISLR,rs16872436
STRA6,rs16872436
CCDC33,rs16872436
RP11-409O11.3,rs16872459
AL138751.1,rs16872459
TMEM2,rs16872459
ABHD17B,rs16872459
C9orf85,rs16872459
AL138751.1,rs16872635
HSPB1P1,rs16872635
BTF3P4,rs16872635
RP11-63P12.7,rs16872635
RP11-63P12.2,rs16872635
RNA5SP285,rs16872635
RP11-63P12.6,rs16872635
RP11-217F16.1,rs16872635
RP11-313E4.1,rs16872635
ABHD17B,rs16872635
C9orf85,rs16872635
C9orf57,rs16872635
GDA,rs16872635
ZFAND5,rs16872635
TMC1,rs16872635
RP11-665J16.1,rs16872670
RP11-60L3.2,rs16872670
CTD-2311M21.2,rs16872670
CTD-2311M21.3,rs16872670
UBL7-AS1,rs16872670
RP11-10O17.1,rs16872670
RP11-10O17.3,rs16872670
CTD-3154N5.1,rs16872670
RP11-414J4.2,rs16872670
STRA6,rs16872670
CCDC33,rs16872670
CYP11A1,rs16872670
SEMA7A,rs16872670
UBL7,rs16872670
ARID3B,rs16872670
CLK3,rs16872670
EDC3,rs16872670
CYP1A1,rs16872670
CYP1A2,rs16872670
CSK,rs16872670
LMAN1L,rs16872670
CPLX3,rs16872670
SOGA2P1,rs16973520
LINC00348,rs16973520
RABEPKP1,rs16973520
DACH1,rs16973520
SMARCE1P5,rs16979372
LINC00407,rs16979372
TSC22D1,rs16979372
THBS1,rs16985665
FSIP1,rs16985665
RP11-624L4.1,rs16985665
RP11-462P6.1,rs16985665
RP11-624L4.2,rs16985665
RP11-27M9.1,rs16985665
CTD-2033D15.1,rs16985665
RP11-37C7.3,rs16985665
TMEM241,rs16988072
RIOK3,rs16988072
C18orf8,rs16988072
NPC1,rs16988072
RP11-17J14.2,rs16988072
AP001427.1,rs16989232
KCNJ6,rs16989232
DSCR4,rs16989232
CHODL,rs16996148
TMPRSS15,rs16996148
CHODL-AS1,rs16996148
RPL37P3,rs16996148
AP000998.2,rs16996148
MYO16-AS2,rs17034466
MYO16-AS1,rs17034466
LINC00370,rs17034466
MYO16,rs17034466
MYO16-AS2,rs17034539
MYO16-AS1,rs17034539
LINC00370,rs17034539
MYO16,rs17034539
MYO16-AS2,rs17035415
MYO16-AS1,rs17035415
LINC00370,rs17035415
MYO16,rs17035415
MYO16-AS2,rs17035630
MYO16-AS1,rs17035630
LINC00370,rs17035630
MYO16,rs17035630
MYO16-AS2,rs17035665
MYO16-AS1,rs17035665
LINC00370,rs17035665
MYO16,rs17035665
MYO16-AS2,rs17035949
MYO16-AS1,rs17035949
LINC00370,rs17035949
MYO16,rs17035949
TMEM241,rs17041662
RIOK3,rs17041662
C18orf8,rs17041662
NPC1,rs17041662
ANKRD29,rs17041662
LAMA3,rs17041662
RPS10P27,rs17041662
RPL23AP77,rs17041662
LINC00237,rs17041663
RPL24P2,rs17041663
PLK1S1,rs17041663
RNA5SP477,rs17041663
RP5-872K7.7,rs17041663
RP4-777D9.2,rs17041663
RPS15AP1,rs17041663
ZNF877P,rs17041663
XRN2,rs17041663
AP000568.2,rs17041679
C1QBPP,rs17041679
AP000946.2,rs17041679
IFNA21,rs17041988
IFNA4,rs17041988
IFNA7,rs17041988
IFNA10,rs17041988
IFNA16,rs17041988
IFNA17,rs17041988
IFNA14,rs17041988
IFNA5,rs17041988
KLHL9,rs17041988
IFNA6,rs17041988
IFNA13,rs17041988
IFNA2,rs17041988
IFNA8,rs17041988
IFNA1,rs17041988
IFNE,rs17041988
IFNWP15,rs17041988
IFNWP9,rs17041988
IFNWP18,rs17041988
IFNWP5,rs17041988
IFNA22P,rs17041988
IFNA20P,rs17041988
RP11-354P17.15,rs17041988
IFNA11P,rs17041988
IFNA12P,rs17041988
IFNWP2,rs17041988
IFNWP19,rs17041988
MIR31HG,rs17041988
IFT88,rs17042000
IL17D,rs17042000
N6AMT2,rs17042000
XPO4,rs17042000
AL161772.1,rs17042000
AL512652.1,rs17042000
RANP8,rs17042000
RPSAP54,rs17042000
RP11-139H15.1,rs17111652
DYX1C1-CCPG1,rs17111652
MIR628,rs17111652
RP11-178D12.2,rs17111652
RSL24D1,rs17111652
RAB27A,rs17111652
PIGB,rs17111652
CCPG1,rs17111652
C15orf65,rs17111652
DYX1C1,rs17111652
MIR5007,rs17111688
AP000946.2,rs1712247
IGHD5OR15-5B,rs1712250
IGHD4OR15-4B,rs1712250
IGHD3OR15-3B,rs1712250
IGHD2OR15-2B,rs1712250
IGHD1OR15-1B,rs1712250
OR11J5P,rs1712250
KIAA0125P2,rs1712250
RP11-810K23.6,rs1712250
RP11-854K16.2,rs1712250
RN7SL400P,rs1712250
RP11-854K16.3,rs1712250
BMS1P16,rs1712250
AP000946.2,rs1712251
IGHD5OR15-5B,rs1713222
IGHD4OR15-4B,rs1713222
IGHD3OR15-3B,rs1713222
IGHD2OR15-2B,rs1713222
IGHD1OR15-1B,rs1713222
OR11J5P,rs1713222
KIAA0125P2,rs1713222
RP11-810K23.6,rs1713222
RP11-854K16.2,rs1713222
RN7SL400P,rs1713222
RP11-854K16.3,rs1713222
BMS1P16,rs1713222
IGHD5OR15-5B,rs1713223
IGHD4OR15-4B,rs1713223
IGHD3OR15-3B,rs1713223
IGHD2OR15-2B,rs1713223
IGHD1OR15-1B,rs1713223
OR11J5P,rs1713223
KIAA0125P2,rs1713223
RP11-810K23.6,rs1713223
RP11-854K16.2,rs1713223
RN7SL400P,rs1713223
RP11-854K16.3,rs1713223
BMS1P16,rs1713223
CHODL,rs17216525
TMPRSS15,rs17216525
CHODL-AS1,rs17216525
RPL37P3,rs17216525
AP000998.2,rs17216525
CHODL,rs17216588
TMPRSS15,rs17216588
CHODL-AS1,rs17216588
RPL37P3,rs17216588
AP000998.2,rs17216588
CHODL,rs17216693
TMPRSS15,rs17216693
CHODL-AS1,rs17216693
RPL37P3,rs17216693
AP000998.2,rs17216693
CHODL,rs17217098
TMPRSS15,rs17217098
CHODL-AS1,rs17217098
RPL37P3,rs17217098
AP000998.2,rs17217098
RP11-103J8.1,rs17265047
RP4-697P8.3,rs17265047
FAT1P1,rs17265047
RP11-103J8.2,rs17265047
C20orf187,rs17265047
SNORA81,rs17288409
ABHD3,rs17288409
MIB1,rs17288409
RP11-595B24.2,rs17288409
GATA6,rs17288409
AC091038.1,rs17288409
RN7SL233P,rs17288409
MIR1-2,rs17288409
RP11-268I9.1,rs17288409
RP11-268I9.3,rs17288409
RNU6-1038P,rs17288409
RP11-268I9.4,rs17288409
RNA5SP451,rs17288409
RP11-595B24.1,rs17288409
AC091043.1,rs17288409
RNU6ATAC20P,rs17288409
GATA6-AS1,rs17288409
RP11-627G18.2,rs17288409
RNU6-702P,rs17288409
RP11-627G18.1,rs17288409
RP11-627G18.4,rs17288409
DENND1A,rs17320616
AL161790.1,rs17320616
RP11-417B4.2,rs17320616
RP11-417B4.3,rs17320616
TMEM241,rs17393586
RIOK3,rs17393586
C18orf8,rs17393586
NPC1,rs17393586
ANKRD29,rs17393586
LAMA3,rs17393586
RPS10P27,rs17393586
RPL23AP77,rs17393586
PLK1S1,rs17395333
RP4-777D9.2,rs17395333
ZNF877P,rs17395333
RP11-227D2.3,rs17395333
RN7SKP140,rs17395333
RP5-984P4.1,rs17395333
GSTM3P1,rs17395333
NKX2-2-AS1,rs17395333
RP5-984P4.4,rs17395333
XRN2,rs17395333
NKX2-4,rs17395333
NKX2-2,rs17395333
PLK1S1,rs17395512
RP4-777D9.2,rs17395512
ZNF877P,rs17395512
RP11-227D2.3,rs17395512
RN7SKP140,rs17395512
RP5-984P4.1,rs17395512
GSTM3P1,rs17395512
NKX2-2-AS1,rs17395512
RP5-984P4.4,rs17395512
XRN2,rs17395512
NKX2-4,rs17395512
NKX2-2,rs17395512
POTEB2,rs17397667
IGHD5OR15-5B,rs17397667
IGHD4OR15-4B,rs17397667
IGHD3OR15-3B,rs17397667
IGHD2OR15-2B,rs17397667
IGHD1OR15-1B,rs17397667
RP11-810K23.7,rs17397667
